DisplayID;DisplayHole;DisplayDiagonal;Resolution;DisplayType;DisplayColorDepth;DisplayIllumination;DisplayRefreshRate
3691;;102.5 mm;480x800;Color TN-TFT LCD display;;Yes;
3692;;86 mm;480x854;Color ASV TFT LCD display;16 bit/pixel;Yes;
3693;;80 mm;320x480;Color TN-TFT LCD display;;Yes;
3694;;70 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3695;;102 mm;540x960;Color TN-TFT LCD display;24 bit/pixel;Yes;
3696;;89 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3697;;96 mm;480x800;Color PVA TFT LCD display;24 bit/pixel;Yes;
3698;;79 mm;320x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3699;;81.3 mm;320x480;Color TN-TFT LCD display;;Yes;
3700;;94 mm;540x960;Color ASV TFT LCD display;24 bit/pixel;Yes;
3701;;226 mm;1280x768;Color TN-TFT LCD display;24 bit/pixel;Yes;
3702;;72 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3703;;178 mm;;Color TN-TFT LCD display;;Yes;
3704;;90.93 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3705;;139 mm;1024x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3706;;90.42 mm;640x960;Color ASV TFT LCD display;24 bit/pixel;Yes;
3707;;107 mm;480x854;Color PVA TFT LCD display;24 bit/pixel;LED;
3708;;102 mm;360x640;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3709;;86 mm;480x854;Color TN-TFT LCD display;18 bit/pixel;Yes;
3710;;177.8 mm;600x1024;Color PVA TFT LCD display;24 bit/pixel;Yes;
3711;;178 mm;600x1024;Color PVA TFT LCD display;24 bit/pixel;Yes;
3712;;88.2 mm;320x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3713;;94 mm;480x854;Color TN-TFT LCD display;24 bit/pixel;Yes;
3714;;89 mm;800x480;Color TN-TFT LCD display;;Yes;
3715;;256 mm;1024x600;Color TN-TFT LCD display;;Yes;
3716;;81.3 mm;360x640;Color TN-TFT LCD display;24 bit/pixel;Yes;
3717;;56 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
3718;;61.95 mm;480x360;Color TN-TFT LCD display;;Yes;
3719;;122 mm;480x1024;Color TN-TFT LCD display;24 bit/pixel;Yes;
3720;;91 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3721;;82 mm;480x800;Color TN-TFT LCD display;18 bit/pixel;Yes;
3722;;109 mm;480x854;Color TN-TFT LCD display;24 bit/pixel;Yes;
3723;;84.1 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
3724;;104 mm;480x800;Color TN-TFT LCD display;;Yes;
3725;;57.4 mm;360x400;Color TN-TFT LCD display;16 bit/pixel;Yes;
3726;;81 mm;480x854;Color TN-TFT LCD display;24 bit/pixel;Yes;
3727;;76 mm;240x400;Color TN-TFT LCD display;24 bit/pixel;Yes;
3728;;259 mm;1366x768;Color TN-TFT LCD display;24 bit/pixel;Yes;
3729;;82 mm;320x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3730;;89 mm;480x800;Color AM-OLED display;18 bit/pixel;Self-illuminating;
3731;;257 mm;1024x600;Color TN-TFT LCD display;24 bit/pixel;Yes;
3732;;104 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3733;;84 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3734;;256 mm;1024x600;Color TN-TFT LCD display;18 bit/pixel;Yes;
3735;;259 mm;1024x600;Color TN-TFT LCD display;24 bit/pixel;Yes;
3736;;86 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3737;;91.4 mm;480x800;Color PVA TFT LCD display;24 bit/pixel;Yes;
3738;;91.7 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3739;;89 mm;480x640;Color TN-TFT LCD display;16 bit/pixel;Yes;
3740;;89 mm;960x640;Color ASV TFT LCD display;24 bit/pixel;Yes;
3741;;81 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3742;;89 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3743;;274 mm;1366x800;Color ASV TFT LCD display;16 bit/pixel;Yes;
3744;;140 mm;1024x600;Color ASV TFT LCD display;16 bit/pixel;Yes;
3745;;61 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3746;;82 mm;240x400;Color TN-TFT LCD display;24 bit/pixel;Yes;
3747;;81 mm;320x480;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3748;;86 mm;320x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3749;;62.5 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3750;;89 mm;480x640;Color TN-TFT LCD display;18 bit/pixel;Yes;
3751;;104 mm;480x800;Color AM-OLED display;16 bit/pixel;Self-illuminating;
3752;;256 mm;1024x600;Color TN-TFT LCD display;24 bit/pixel;Yes;
3753;;109 mm;854x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3754;;256.5 mm;1024x600;Color TN-TFT LCD display;24 bit/pixel;Yes;
3755;;89 mm;854x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3756;;71 mm;360x640;Color TN-TFT LCD display;24 bit/pixel;Yes;
3757;;71 mm;320x240;Color TN-TFT LCD display;24 bit/pixel;Yes;
3758;;93.3 mm;480x854;Color TN-TFT LCD display;18 bit/pixel;Yes;
3759;;79 mm;320x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3760;;79 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3761;;;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3762;;69 mm;240x320;Color TN-TFT LCD display;;Yes;
3763;;89 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
3764;;71 mm;640x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3765;;71 mm;240x400;Color TN-TFT LCD display;;Yes;
3766;;66 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3767;;226 mm;1024x600;Color TN-TFT LCD display;;Yes;
3768;;203 mm;800x480;Color TN-TFT LCD display;;Yes;
3769;;203 mm;600x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3770;;104 mm;800x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3771;;89 mm;480x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
3772;;122 mm;800x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3773;;127 mm;960x480;Color ASV TFT LCD display;24 bit/pixel;Yes;
3774;;178 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3775;;81 mm;240x400;Color TN-TFT LCD display;16 bit/pixel;Yes;
3776;;178 mm;800x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3777;;178 mm;480x234;Color TN-TFT LCD display;16 bit/pixel;Yes;
3778;;109 mm;480x272;Color TN-TFT LCD display;;Yes;
3779;;109 mm;800x480;Color TN-TFT LCD display;;Yes;
3780;;127 mm;480x272;Color TN-TFT LCD display;16 bit/pixel;Yes;
3781;;96.5 mm;480x800;Color ASV TFT LCD display;16 bit/pixel;Yes;
3782;;122 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3783;;76 mm;240x400;Color TN-TFT LCD display;16 bit/pixel;Yes;
3784;;82 mm;240x400;Color TN-TFT LCD display;16 bit/pixel;Yes;
3785;;76 mm;480x640;Color TN-TFT LCD display;16 bit/pixel;Yes;
3786;;62 mm;480x360;Color TN-TFT LCD display;16 bit/pixel;Yes;
3787;;60 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3788;;66.55 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3789;;127 mm;640x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3790;;91 mm;480x800;Color PVA TFT LCD display;18 bit/pixel;Yes;
3791;;81 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3792;;82 mm;240x400;Color TN-TFT LCD display;;Yes;
3793;;257 mm;1024x600;Color TN-TFT LCD display;16 bit/pixel;Yes;
3794;;135 mm;640x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3795;;82 mm;400x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3796;;82 mm;400x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3797;;81 mm;400x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3798;;91 mm;480x640;Color TN-TFT LCD display;16 bit/pixel;Yes;
3799;;56 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3800;;307 mm;800x600;Color TN-TFT LCD display;16 bit/pixel;Yes;
3801;;264 mm;800x600;Color TN-TFT LCD display;16 bit/pixel;Yes;
3802;;177 mm;480x234;Color TN-TFT LCD display;16 bit/pixel;Yes;
3803;;86 mm;320x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3804;;63.5 mm;320x240;Color TN-TFT LCD display;24 bit/pixel;Yes;
3805;;68.5 mm;360x400;Color TN-TFT LCD display;16 bit/pixel;Yes;
3806;;130 mm;480x272;Color TN-TFT LCD display;16 bit/pixel;Yes;
3807;;109 mm;480x272;Color TN-TFT LCD display;16 bit/pixel;Yes;
3808;;89 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3809;;104 mm;480x800;Color AM-OLED display;;Self-illuminating;
3810;;66.8 mm;320x400;Color TN-TFT LCD display;18 bit/pixel;Yes;
3811;;109 mm;480x272;Color TN-TFT LCD display;24 bit/pixel;Yes;
3812;;396 mm;1366x768;Color TN-TFT LCD display;18 bit/pixel;Yes;
3813;;57 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3814;;61 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3815;;72 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3816;;76 mm;320x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3817;;88.9 mm;480x800;Color TN-TFT LCD display;18 bit/pixel;Yes;
3818;;80.77 mm;360x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3819;;176.5 mm;800x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3820;;87 mm;320x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3821;;91 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3822;;64.77 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
3823;;56 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3824;;50 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3825;;246 mm;768x1024;Color IPS TFT LCD display;24 bit/pixel;LED;
3826;;89 mm;360x640;Color TN-TFT LCD display;18 bit/pixel;Yes;
3827;;93.9 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3828;;86 mm;320x480;Color TN-TFT LCD display;;Yes;
3829;;73 mm;360x640;Color TN-TFT LCD display;24 bit/pixel;Yes;
3830;;130 mm;854x358;Color TN-TFT LCD display;16 bit/pixel;Yes;
3831;;94 mm;800x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3832;;97 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3833;;84 mm;480x854;Color ASV TFT LCD display;24 bit/pixel;Yes;
3834;;66 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3835;;122 mm;480x272;Color TN-TFT LCD display;16 bit/pixel;Yes;
3836;;70 mm;480x640;Color TN-TFT LCD display;16 bit/pixel;Yes;
3837;;76 mm;400x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3838;;67 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3839;;59 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3840;;89 mm;320x480;Color AM-OLED display;18 bit/pixel;Self-illuminating;
3841;;66 mm;480x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3842;;60 mm;320x240;Color TN-TFT LCD display;24 bit/pixel;Yes;
3843;;56 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3844;;76 mm;400x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3845;;64.7 mm;320x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3846;;89 mm;360x640;Color TN-TFT LCD display;24 bit/pixel;Yes;
3847;;63 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3848;;56 mm;220x176;Color TN-TFT LCD display;18 bit/pixel;Yes;
3849;;51 mm;220x176;Color TN-TFT LCD display;16 bit/pixel;Yes;
3850;;89 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3851;;81 mm;320x480;Color AM-OLED display;16 bit/pixel;Self-illuminating;
3852;;94 mm;480x640;Color TN-TFT LCD display;16 bit/pixel;Yes;
3853;;61 mm;480x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3854;;82 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3855;;76.2 mm;480x800;Color TN-TFT LCD display;18 bit/pixel;Yes;
3856;;89 mm;800x480;Color TN-TFT LCD display;24 bit/pixel;Yes;
3857;;91 mm;480x800;Color TN-TFT LCD display;18 bit/pixel;Yes;
3858;;89 mm;480x800;Color AM-OLED display;16 bit/pixel;Self-illuminating;
3859;;82.55 mm;360x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3860;;224 mm;640x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3861;;163 mm;640x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3862;;69 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3863;;94 mm;480x640;Color TN-TFT LCD display;18 bit/pixel;Yes;
3864;;119 mm;480x272;Color TN-TFT LCD display;16 bit/pixel;Yes;
3865;;62.2 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3866;;66 mm;240x320;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3867;;71 mm;480x640;Color TN-TFT LCD display;16 bit/pixel;Yes;
3868;;89 mm;240x400;Color TN-TFT LCD display;16 bit/pixel;Yes;
3869;;62.48 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3870;;57.2 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3871;;62.5 mm;320x240;Color AM-OLED display;16 bit/pixel;Self-illuminating;
3872;;71 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;LED;
3873;;84 mm;800x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3874;;94 mm;360x640;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3875;;61.2 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
3876;;95 mm;640x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3877;;72 mm;480x640;Color TN-TFT LCD display;16 bit/pixel;Yes;
3878;;229 mm;800x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3879;;127 mm;720x1280;Color IPS TFT LCD display;16 bit/pixel;Yes;
3880;;104 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3881;;76 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3882;;62 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3883;;63.5 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3884;;102 mm;480x272;Color TN-TFT LCD display;16 bit/pixel;Yes;
3885;;79 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3886;;61 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3887;;90 mm;272x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3888;;86 mm;480x720;Color TN-TFT LCD display;24 bit/pixel;Yes;
3889;;213 mm;800x600;Color TN-TFT LCD display;16 bit/pixel;Yes;
3890;;89 mm;640x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3891;;64 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3892;;62 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3893;;66 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3894;;64.77 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3895;;64.8 mm;320x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3896;;54 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3897;;72 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3898;;61 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3899;;64.7 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3900;;109.2 mm;480x272;Color TN-TFT LCD display;24 bit/pixel;Yes;
3901;;89 mm;320x240;Color TN-TFT LCD display;24 bit/pixel;Yes;
3902;;101 mm;320x240;Color TN-TFT LCD display;24 bit/pixel;Yes;
3903;;109 mm;800x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3904;;95.3 mm;480x640;Color TN-TFT LCD display;16 bit/pixel;Yes;
3905;;128 mm;640x480;Color TN-TFT LCD display;18 bit/pixel;Yes;
3906;;51 mm;176x220;Color TN-TFT LCD display;16 bit/pixel;Yes;
3907;;101 mm;480x272;Color TN-TFT LCD display;24 bit/pixel;Yes;
3908;;63 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3909;;72 mm;480x640;Color TN-TFT LCD display;18 bit/pixel;Yes;
3910;;75.5 mm;400x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3911;;61.98 mm;480x360;Color TN-TFT LCD display;16 bit/pixel;Yes;
3912;;72 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
3913;;89 mm;480x854;Color ASV TFT LCD display;24 bit/pixel;Yes;
3914;;70 mm;480x640;Color TN-TFT LCD display;18 bit/pixel;Yes;
3915;;84 mm;480x800;Color TN-TFT LCD display;16 bit/pixel;Yes;
3916;;84 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
3917;;96 mm;480x1024;Color ASV TFT LCD display;24 bit/pixel;Yes;
3918;;71.4 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3919;;178 mm;480x234;Color TN-TFT LCD display;24 bit/pixel;Yes;
3920;;166 mm;640x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3921;;83 mm;360x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3922;;139.7 mm;1080x1920;Color IPS TFT LCD display;16 bit/pixel;Yes;
3923;;64 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3924;;55 mm;260x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3925;;58 mm;260x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3926;;60 mm;260x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3927;;76 mm;240x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3928;;66 mm;240x160;Color TN-TFT LCD display;16 bit/pixel;Yes;
3929;;77 mm;160x160;Monochrome STN LCD display;1 bit/pixel;ELP;
3930;;66 mm;160x100;Monochrome STN LCD display;1 bit/pixel;ELP;
3931;;73 mm;132x65;Monochrome STN LCD display;1 bit/pixel;ELP;
3932;;81 mm;400x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3933;;109 mm;480x272;Color TN-TFT LCD display;18 bit/pixel;Yes;
3934;;102 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3935;;102 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
3936;;164 mm;640x240;Color STN LCD display;8 bit/pixel;Yes;
3937;;164 mm;640x240;Monochrome STN LCD display;4 bit/pixel;ELP;
3938;;130 mm;480x240;Monochrome STN LCD display;2 bit/pixel;ELP;
3939;;95 mm;240x320;Color DSTN LCD display;8 bit/pixel;Yes;
3940;;95 mm;240x320;Monochrome STN LCD display;2 bit/pixel;ELP;
3941;;157 mm;640x240;Monochrome STN LCD display;4 bit/pixel;ELP;
3942;;173 mm;480x320;Monochrome STN LCD display;4 bit/pixel;ELP;
3943;;155 mm;320x480;Monochrome STN LCD display;4 bit/pixel;ELP;
3944;;120 mm;240x320;Monochrome STN LCD display;1 bit/pixel;ELP;
3945;;120 mm;240x320;Monochrome STN LCD display;1 bit/pixel;;
3946;;115 mm;240x320;Monochrome STN LCD display;1 bit/pixel;;
3947;;132 mm;240x336;Monochrome STN LCD display;1 bit/pixel;;
3948;;66 mm;240x320;Color AM-OLED display;18 bit/pixel;Self-illuminating;
3949;;48 mm;220x176;Color TN-TFT LCD display;16 bit/pixel;Yes;
3950;;115 mm;640x200;Color TN-TFT LCD display;12 bit/pixel;Yes;
3951;;51 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
3952;;77 mm;800x480;Color ASV TFT LCD display;16 bit/pixel;Yes;
3953;;165 mm;640x240;Color DSTN LCD display;16 bit/pixel;Yes;
3954;;97 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3955;;183 mm;640x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3956;;61 mm;240x320;Color AM-OLED display;24 bit/pixel;Self-illuminating;
3957;;110 mm;480x272;Color TN-TFT LCD display;16 bit/pixel;Yes;
3958;;89 mm;480x272;Color TN-TFT LCD display;16 bit/pixel;Yes;
3959;;89 mm;854x480;Color ASV TFT LCD display;16 bit/pixel;Yes;
3960;;60 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3961;;62.5 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
3962;;105 mm;800x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3963;;60.5 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3964;;103 mm;640x200;Color TN-TFT LCD display;16 bit/pixel;Yes;
3965;;50 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3966;;63 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3967;;63 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3968;;67 mm;480x640;Color TN-TFT LCD display;18 bit/pixel;Yes;
3969;;62 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3970;;62.5 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3971;;62.5 mm;324x324;Color TN-TFT LCD display;16 bit/pixel;Yes;
3972;;62 mm;160x160;Color STN LCD display;12 bit/pixel;Yes;
3973;;98 mm;320x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
3974;;63 mm;324x324;Color TN-TFT LCD display;16 bit/pixel;Yes;
3975;;80 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3976;;82.5 mm;480x320;Color PM-OLED display;16 bit/pixel;Self-illuminating;
3977;;96 mm;480x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3978;;82.5 mm;480x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3979;;77 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3980;;71 mm;160x160;Color STN LCD display;12 bit/pixel;Yes;
3981;;99 mm;480x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3982;;71 mm;160x160;Monochrome STN LCD display;4 bit/pixel;ELP;
3983;;67 mm;160x160;Color STN LCD display;12 bit/pixel;Yes;
3984;;71 mm;160x160;Monochrome STN LCD display;4 bit/pixel;;
3985;;64 mm;160x160;Color TN-TFT LCD display;16 bit/pixel;Yes;
3986;;71 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3987;;75.5 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
3988;;71 mm;320x320;Monochrome STN LCD display;4 bit/pixel;ELP;
3989;;74 mm;240x160;Color STN LCD display;8 bit/pixel;Yes;
3990;;66.5 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
3991;;74 mm;160x160;Monochrome STN LCD display;4 bit/pixel;ELP;
3992;;80 mm;320x320;Color TN-TFT LCD display;12 bit/pixel;Yes;
3993;;82 mm;160x160;Monochrome STN LCD display;4 bit/pixel;ELP;
3994;;70 mm;160x160;Color TN-TFT LCD display;12 bit/pixel;Yes;
3995;;70 mm;160x160;Monochrome STN LCD display;4 bit/pixel;ELP;
3996;;76 mm;160x160;Monochrome STN LCD display;4 bit/pixel;ELP;
3997;;74 mm;160x160;Color TN-TFT LCD display;16 bit/pixel;Yes;
3998;;73 mm;160x160;Color STN LCD display;12 bit/pixel;Yes;
3999;;84 mm;160x160;Color TN-TFT LCD display;8 bit/pixel;Yes;
4000;;84 mm;160x160;Monochrome STN LCD display;4 bit/pixel;ELP;
4001;;64 mm;160x160;Monochrome STN LCD display;4 bit/pixel;ELP;
4002;;91.5 mm;240x320;Monochrome STN LCD display;4 bit/pixel;ELP;
4003;;85.5 mm;160x160;Color TN-TFT LCD display;16 bit/pixel;Yes;
4004;;85 mm;160x160;Monochrome STN LCD display;4 bit/pixel;ELP;
4005;;80.5 mm;160x160;Monochrome STN LCD display;4 bit/pixel;ELP;
4006;;90 mm;240x160;Monochrome STN LCD display;4 bit/pixel;ELP;
4007;;78 mm;160x160;Monochrome STN LCD display;4 bit/pixel;ELP;
4008;;85 mm;160x160;Monochrome STN LCD display;2 bit/pixel;ELP;
4009;;82 mm;160x160;Monochrome STN LCD display;2 bit/pixel;ELP;
4010;;85 mm;160x160;Monochrome STN LCD display;1 bit/pixel;ELP;
4011;;85 mm;160x160;Monochrome STN LCD display;1 bit/pixel;;
4012;;58 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4013;;67 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
4014;;67 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
4015;;265 mm;800x600;Color TN-TFT LCD display;16 bit/pixel;Yes;
4016;;88 mm;640x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4017;;130 mm;640x240;Monochrome STN LCD display;2 bit/pixel;;
4018;;95 mm;240x240;Monochrome STN LCD display;2 bit/pixel;;
4019;;130 mm;640x200;Monochrome STN LCD display;2 bit/pixel;;
4020;;122 mm;240x128;Monochrome STN LCD display;1 bit/pixel;;
4021;;73 mm;208x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4022;;73 mm;208x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4023;;66 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4024;;76.5 mm;208x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4025;;74 mm;208x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4026;;67.5 mm;208x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4027;;67.5 mm;208x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4028;;90 mm;120x360;Monochrome STN LCD display;2 bit/pixel;ELP;
4029;;76.5 mm;208x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4030;;76.5 mm;208x320;Color TN-TFT LCD display;12 bit/pixel;Yes;
4031;;128 mm;640x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
4032;;51 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4033;;54 mm;176x208;Color TN-TFT LCD display;18 bit/pixel;Yes;
4034;;56 mm;176x220;Color TN-TFT LCD display;24 bit/pixel;Yes;
4035;;91.5 mm;640x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
4036;;56 mm;176x208;Color TN-TFT LCD display;16 bit/pixel;Yes;
4037;;51 mm;176x208;Color TN-TFT LCD display;16 bit/pixel;Yes;
4038;;56.5 mm;176x220;Color TN-TFT LCD display;16 bit/pixel;Yes;
4039;;74.5 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4040;;74.5 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
